OBD1 ID,OBD2 ID,OBD3 ID,Count
16,39,190,62
6,19,197,83
10,35,192,96
18,112,195,1
17,99,185,1
18,81,198,102
6,68,184,215
8,93,189,87
5,118,198,50
3,52,194,110
18,176,197,1
18,140,197,189
9,147,190,5
5,126,188,245
18,40,186,119
16,166,186,322
11,27,189,212
3,99,189,131
5,40,186,158
14,177,187,131
12,117,181,1
5,28,194,61
7,137,192,110
3,171,197,131
12,121,190,57
17,117,193,153
17,111,181,23
5,152,197,2
16,40,196,216
5,107,197,92
14,72,186,293
5,68,198,329
14,119,192,98
2,52,183,59
11,117,181,104
8,126,186,67
9,39,192,339
16,54,182,20
3,158,198,276
16,174,190,88
16,42,195,49
5,118,192,224
5,97,189,88
3,164,188,357
9,79,186,28
17,140,193,251
10,58,198,290
18,28,183,72
6,83,194,65
3,126,186,340
10,158,189,89
17,64,186,83
5,23,198,111
5,78,193,64
9,33,192,69
11,55,183,139
7,67,190,17
5,102,189,177
7,118,192,73
1,107,185,87
12,133,196,10
14,72,192,256
16,37,189,25
17,19,192,241
5,79,185,96
6,84,190,44
18,112,192,46
11,130,194,63
6,34,193,59
18,81,189,112
7,93,198,15
16,54,190,51
7,52,195,108
13,70,187,34
14,27,191,104
16,33,187,64
12,130,194,38
18,74,192,10
11,107,191,12
5,54,188,71
6,145,187,86
16,158,186,169
2,118,198,18
11,27,197,196
16,119,191,61
16,174,198,265
4,159,198,1
17,119,198,64
5,121,190,81
13,64,193,58
6,104,190,157
5,43,198,75
9,137,187,7
5,79,186,214
18,143,188,176
1,65,191,111
18,24,188,21
3,152,198,40
3,23,198,113
14,166,198,109
15,54,189,58
18,57,193,358
18,145,193,230
17,111,190,41
5,149,183,73
6,104,192,384
14,179,198,137
2,79,186,307
5,35,197,78
16,126,187,3
2,26,186,67
5,62,198,126
16,102,195,100
5,175,183,74
4,88,183,43
6,162,198,54
11,130,197,4
14,178,197,31
16,46,185,16
8,93,188,39
17,102,193,3
8,40,186,36
3,40,193,130
4,72,183,90
17,152,186,174
16,127,184,22
7,44,188,45
10,85,193,97
18,57,198,493
3,171,196,38
17,140,198,588
5,146,191,53
3,26,186,151
17,118,181,81
11,117,195,164
16,121,193,108
7,162,198,29
14,179,192,162
3,120,186,62
6,68,181,103
16,77,195,65
4,178,186,106
10,126,186,336
18,81,181,43
17,67,189,40
14,177,194,87
12,179,192,23
10,62,189,32
9,39,183,94
6,55,197,200
16,58,196,6
5,63,193,78
3,158,191,183
7,164,186,17
7,137,189,70
14,72,198,214
5,131,195,118
16,102,191,102
13,78,193,2
5,116,189,31
18,96,186,55
18,129,181,19
5,118,183,3
5,138,184,129
17,176,193,3
16,42,181,22
5,126,185,343
11,54,191,42
17,84,186,57
7,137,183,76
16,58,197,30
11,40,188,176
11,138,193,116
4,67,184,17
14,84,196,35
7,72,198,468
16,28,183,135
6,55,193,433
6,35,192,92
11,151,192,28
7,24,185,8
10,72,183,150
1,44,193,65
12,54,191,19
16,24,185,47
3,67,183,27
16,23,191,100
3,68,198,197
16,159,195,7
13,70,191,59
16,112,183,110
9,78,184,37
10,33,195,337
17,19,184,45
16,174,181,36
3,79,185,300
14,177,185,348
3,40,198,198
10,152,186,273
6,26,189,136
12,49,198,85
4,179,194,65
17,72,182,90
3,171,198,216
3,166,198,276
4,35,193,32
17,107,189,80
2,126,186,101
5,133,186,2
14,77,195,70
12,153,197,94
1,39,192,25
17,167,198,61
12,126,198,6
5,46,193,115
17,83,185,63
11,40,191,252
10,158,186,335
16,151,184,17
18,26,196,100
8,104,193,13
10,85,189,98
15,33,192,44
1,131,186,2
6,46,198,3
16,23,185,97
16,166,192,329
4,63,186,18
11,121,181,16
7,72,191,241
16,171,192,154
3,140,197,250
16,78,193,74
8,19,187,14
16,124,190,20
5,107,189,191
12,133,195,39
6,72,182,93
5,28,193,111
14,58,191,101
12,33,190,50
10,151,193,29
4,23,198,57
6,166,198,204
6,97,183,79
10,27,197,11
7,126,192,43
12,143,189,120
3,58,184,25
7,81,190,43
11,27,188,102
10,147,192,33
10,58,183,246
3,158,190,115
6,158,186,149
15,79,186,41
18,143,192,630
7,52,198,147
6,33,192,655
14,19,192,66
17,148,186,312
10,33,191,435
5,90,197,26
8,93,197,80
7,72,195,230
4,84,186,48
6,178,198,125
9,39,185,113
6,39,192,101
17,158,186,104
11,40,198,464
3,55,188,2
6,104,193,256
8,102,181,44
3,39,192,82
10,34,194,44
12,133,185,42
5,158,188,109
1,65,197,72
11,118,192,151
2,55,183,83
6,97,195,59
11,54,198,38
2,19,192,46
11,27,185,176
6,118,198,50
11,40,181,113
14,58,197,461
1,44,194,37
2,107,186,109
9,83,181,2
14,112,186,73
14,84,198,154
16,68,198,272
4,93,198,32
5,102,186,327
16,124,185,27
14,58,185,123
16,62,189,29
14,108,192,64
4,120,182,4
6,117,193,202
18,143,193,389
1,57,185,72
5,26,186,236
18,59,193,17
11,33,192,167
15,148,197,18
8,20,189,37
5,68,184,54
18,52,194,90
14,81,190,60
10,35,195,45
15,55,192,5
5,175,186,185
16,42,185,78
6,104,195,149
4,77,186,2
8,72,183,42
14,179,191,135
5,62,186,151
12,77,194,67
5,50,195,54
11,27,182,50
11,138,198,265
7,44,189,77
14,179,193,146
18,81,194,31
6,33,198,230
18,44,188,59
9,158,186,20
4,96,193,84
12,58,195,48
5,151,193,49
11,179,184,31
2,139,182,22
6,68,195,272
15,162,198,7
4,94,194,21
16,119,185,93
1,107,184,121
6,19,194,60
15,102,181,22
1,65,198,182
17,42,185,22
5,42,191,43
17,155,188,30
7,44,186,106
6,55,184,155
14,79,186,133
15,26,198,1
4,145,187,41
7,107,197,17
9,137,185,21
3,40,191,150
14,176,190,176
5,58,193,79
17,67,184,49
18,102,190,169
18,129,187,25
14,57,185,172
3,33,192,424
14,33,190,39
14,78,191,41
1,54,198,9
16,173,192,62
14,72,191,122
12,44,181,16
3,35,186,1
4,118,192,351
5,131,186,189
5,131,185,88
5,148,197,201
6,166,189,31
18,27,189,4
6,104,197,169
18,68,198,177
4,88,197,18
10,140,197,185
18,84,194,20
16,102,182,25
10,58,187,148
16,166,191,137
2,152,189,392
6,35,186,48
7,152,186,74
16,33,195,6
5,126,190,368
14,33,192,328
17,19,198,148
4,19,197,2
5,175,191,83
17,140,181,128
6,55,182,63
5,54,198,109
3,113,197,15
16,54,188,85
12,46,197,89
7,72,189,188
4,120,194,24
16,131,196,5
17,67,192,126
9,78,189,70
1,176,190,83
18,23,198,99
3,24,185,28
3,19,192,66
14,119,198,127
5,102,198,269
9,137,184,38
10,85,190,70
3,83,194,50
18,119,198,68
12,117,193,94
14,108,194,29
3,164,184,336
5,79,187,3
4,64,186,2
12,78,197,12
5,119,188,1
17,148,188,114
18,72,183,236
12,96,186,27
16,94,192,39
14,94,192,22
4,26,189,90
10,39,192,132
2,107,194,29
14,148,197,153
14,117,193,138
16,176,197,325
14,108,197,36
8,93,184,62
15,49,192,5
5,116,191,19
2,152,195,238
7,99,195,37
8,164,183,42
10,118,192,195
17,111,198,85
5,63,192,116
11,111,187,17
11,173,189,15
1,44,186,111
7,151,193,8
3,72,183,163
16,124,193,56
8,143,189,49
5,131,193,102
18,26,185,278
6,84,195,75
18,117,193,181
17,19,196,28
6,35,197,19
10,34,189,73
16,48,186,26
5,177,183,29
8,164,190,42
4,93,192,1
13,70,186,119
3,134,192,47
11,176,190,154
18,81,184,44
14,84,192,230
6,171,192,117
18,175,187,44
14,146,197,62
1,107,191,141
6,169,198,6
3,72,196,2
3,81,185,12
12,77,198,109
16,54,196,9
10,130,198,137
11,117,198,407
8,104,188,35
5,72,182,149
11,26,186,89
11,133,189,14
4,85,182,22
5,126,196,140
14,118,192,113
11,174,184,71
10,161,187,57
11,117,182,73
5,102,187,143
18,81,182,25
10,104,188,131
5,55,194,2
11,119,198,50
6,152,186,241
5,177,192,107
14,84,195,74
10,114,194,10
16,127,188,19
16,54,183,97
3,26,198,4
6,59,186,132
18,90,197,20
5,64,184,23
9,59,195,7
5,58,198,97
9,78,194,50
1,119,198,25
5,20,181,49
4,88,192,41
6,68,194,109
16,119,182,39
18,145,198,170
5,126,191,514
17,167,192,87
5,35,185,163
6,133,191,30
15,55,183,36
4,96,195,56
6,84,181,27
3,58,195,136
7,43,186,8
16,143,189,271
10,27,191,150
4,40,186,77
16,23,192,185
14,179,197,88
16,127,189,42
18,26,197,250
6,33,195,156
10,35,196,13
8,58,189,30
1,107,183,125
10,65,192,110
11,140,197,206
18,147,195,24
10,130,191,190
7,166,198,48
8,93,192,152
7,126,193,24
14,119,184,25
16,112,192,351
16,23,189,104
17,140,189,196
10,58,181,117
8,35,193,6
2,119,198,30
16,120,186,28
11,117,186,464
6,97,194,32
3,158,188,166
16,119,196,11
16,121,192,119
18,129,190,37
12,153,195,101
16,149,193,96
7,72,186,435
14,34,193,58
10,68,198,190
2,152,181,122
16,176,191,241
14,90,197,20
17,118,189,279
5,52,194,160
9,27,191,29
2,176,190,98
15,23,189,17
3,139,192,1
10,54,181,14
5,53,183,26
17,83,190,71
14,68,198,149
6,118,192,167
10,81,182,3
5,62,193,81
3,79,188,132
1,65,193,161
16,58,193,62
8,164,191,52
4,179,197,95
5,69,181,18
16,176,187,180
14,55,198,1
10,40,196,232
4,33,194,2
5,58,191,49
2,152,188,165
18,57,188,119
1,54,188,15
2,68,198,128
14,46,193,82
2,52,186,108
6,55,186,744
9,39,196,39
16,173,186,116
5,28,181,41
6,84,186,176
7,79,186,63
5,102,195,123
18,77,186,5
11,138,182,37
4,57,185,133
14,118,198,32
2,63,186,15
16,174,189,124
17,104,188,99
13,70,182,15
16,173,193,66
6,146,191,32
3,58,189,197
12,46,190,96
11,40,186,583
3,79,194,91
6,178,186,166
2,64,184,13
5,63,185,46
8,79,185,31
18,129,183,39
17,19,189,100
18,112,198,2
17,23,198,60
10,35,189,49
10,102,190,166
4,29,193,6
5,102,192,348
16,58,192,100
3,99,198,198
6,84,198,95
7,112,198,73
9,55,183,69
17,26,189,107
17,140,182,70
9,137,186,36
2,120,194,1
5,34,193,112
18,50,193,32
9,85,186,128
3,131,182,106
17,118,187,126
17,65,192,62
5,149,186,169
4,116,197,75
14,138,184,61
11,27,186,404
16,118,192,214
16,146,191,51
17,40,197,2
8,67,190,5
11,27,190,129
5,179,184,70
14,72,184,135
10,176,190,254
14,58,189,262
12,118,192,81
3,99,191,142
18,145,190,148
9,85,198,82
3,70,183,40
1,96,186,18
16,139,182,16
17,19,183,61
4,118,186,127
5,42,192,99
16,164,192,10
7,33,192,150
4,67,193,75
4,138,184,55
1,26,186,41
6,59,188,42
12,72,183,70
1,152,186,86
5,126,183,483
17,133,183,33
14,72,195,164
10,68,195,3
16,124,186,69
17,140,192,336
3,79,195,134
4,102,190,56
14,54,188,46
10,179,188,12
4,164,193,369
6,84,193,67
16,159,198,28
14,84,193,112
18,129,182,18
10,58,193,304
14,58,196,36
2,152,190,357
18,129,198,72
8,117,193,37
14,72,183,206
8,162,198,13
6,70,191,3
5,35,190,63
14,72,188,83
18,57,197,200
12,77,188,51
9,85,197,47
14,121,190,20
9,102,181,32
3,81,190,61
11,173,193,17
18,50,186,66
3,178,197,39
16,27,189,1
5,33,192,560
10,130,181,71
6,35,185,40
3,158,192,390
13,147,191,1
16,42,192,86
10,35,188,44
11,134,192,14
12,153,189,108
3,107,191,27
6,178,181,29
5,116,187,82
10,158,198,156
16,23,186,265
7,126,195,19
11,90,187,18
8,167,188,6
10,162,198,63
17,148,195,162
12,164,193,185
11,40,194,135
11,27,195,159
16,58,189,250
18,145,195,98
7,137,193,101
2,81,190,27
12,62,195,26
1,27,191,36
5,152,190,40
6,139,182,1
14,102,181,110
17,167,197,27
2,164,186,18
17,67,186,147
10,130,197,106
6,54,188,69
5,149,198,142
18,26,182,83
18,164,181,51
18,145,194,67
11,90,183,28
5,175,195,66
18,57,191,288
11,162,189,60
11,50,198,33
3,164,197,530
10,33,194,217
3,102,181,132
9,117,193,57
4,94,193,86
6,19,198,241
16,39,196,30
5,102,196,53
18,24,198,38
3,33,189,4
5,131,191,90
7,158,188,25
5,102,185,125
11,62,189,31
10,119,198,117
3,164,181,333
4,179,192,197
10,58,191,162
7,52,189,127
6,164,192,11
3,116,187,131
9,39,190,111
10,84,194,27
12,62,189,43
7,126,186,257
10,40,192,9
17,40,186,70
5,39,194,136
16,143,192,3
18,50,185,30
5,102,191,128
1,33,192,119
2,83,194,56
5,166,198,189
8,93,183,94
18,85,182,18
10,85,182,110
18,46,193,197
16,26,183,6
12,114,192,89
16,96,186,71
17,35,193,353
16,124,181,27
18,143,191,206
3,79,190,140
11,40,190,181
14,72,194,86
10,107,192,4
5,131,183,103
16,39,198,135
6,19,191,138
6,104,194,99
6,126,182,1
10,130,183,100
4,120,192,136
16,26,186,165
1,107,198,257
6,97,185,78
11,126,186,201
5,120,186,42
3,164,190,510
18,58,195,69
14,146,186,126
4,179,189,142
16,179,191,99
10,134,198,61
17,148,190,154
3,40,184,89
17,72,183,142
4,116,181,27
11,148,197,107
3,99,194,74
9,85,189,55
17,130,194,67
10,173,185,1
16,127,190,45
18,50,192,55
2,79,192,274
2,116,187,21
10,34,197,91
12,104,188,62
16,176,198,426
15,79,184,2
18,152,186,188
5,153,198,91
7,52,196,29
2,171,192,68
10,133,197,18
6,68,187,137
16,35,191,137
5,19,192,143
12,114,186,59
10,143,198,1
6,19,187,144
1,78,193,8
5,116,197,10
6,78,197,49
3,28,193,4
17,19,190,76
18,145,185,117
12,77,190,90
18,147,194,12
17,64,181,19
5,122,189,19
1,164,193,129
3,133,197,7
16,176,188,215
18,26,194,201
4,178,194,29
18,50,191,23
6,39,194,83
15,167,188,12
16,79,186,225
17,58,189,105
6,178,193,99
4,176,190,114
17,149,193,43
4,96,198,88
5,177,195,40
6,134,192,34
16,174,185,100
14,139,192,43
17,31,185,17
5,33,186,18
18,79,186,154
7,72,181,91
17,158,188,48
2,114,198,9
11,40,184,154
11,117,196,69
5,126,182,145
4,116,191,55
17,148,181,81
6,26,186,119
3,27,191,164
11,162,191,44
2,148,197,53
14,162,198,31
3,145,187,91
12,35,191,46
4,118,189,54
16,173,185,33
15,104,188,19
1,107,190,128
9,40,196,45
17,118,191,287
14,67,183,24
4,108,188,23
16,102,185,107
18,57,190,184
17,19,181,53
7,112,184,32
