OBD1 ID,OBD2 ID,OBD3 ID,Count
17,135,183,122
2,23,183,208
10,164,193,484
12,67,192,80
3,40,186,595
17,19,187,583
3,44,184,92
1,26,,2
,174,184,4
16,53,185,3
14,111,193,53
12,168,189,1
5,119,181,244
10,33,,26
14,171,183,1
11,143,191,1
14,137,,7
17,48,187,45
1,120,193,117
16,102,185,7
10,,185,35
11,21,195,1
10,33,189,132
16,37,185,393
17,94,183,85
14,119,195,98
10,34,191,108
6,124,186,312
7,52,193,262
4,107,192,47
5,87,186,160
3,69,195,550
5,130,187,57
5,22,185,2
2,52,194,363
16,34,187,104
16,121,186,80
9,,186,129
5,42,193,84
,102,193,6
11,39,184,88
12,127,197,199
7,37,192,46
10,58,195,246
6,122,189,4
18,130,187,1111
18,,,150
10,51,182,117
14,179,184,359
12,156,184,1206
10,112,181,36
9,28,191,297
11,47,196,509
1,107,192,12
14,98,186,2
14,177,,864
18,59,182,195
5,123,196,174
16,174,184,371
17,54,193,225
11,73,185,343
2,164,184,29
5,126,186,1471
,134,185,195
3,31,184,813
3,166,185,10
4,175,192,173
17,168,197,112
4,94,192,873
3,100,197,62
,179,191,10
,94,192,5
5,121,189,43
4,179,191,587
14,63,193,3
5,69,197,514
18,29,,11
3,122,197,141
3,166,191,1319
16,58,,18
11,82,184,196
15,94,191,16
12,77,195,278
12,69,190,337
12,39,196,127
10,130,,3
15,67,195,8
5,24,193,236
16,121,190,99
15,21,197,69
5,53,186,56
7,80,195,46
13,148,185,39
16,159,184,5
10,96,,2
14,177,186,11
14,137,197,180
,,197,238
10,,195,185
14,168,193,78
7,148,191,205
10,110,189,121
4,178,189,334
14,165,197,3
10,31,,8
17,140,190,5
,178,198,147
17,121,191,1
,96,,6
9,60,184,1
5,114,189,322
6,19,192,545
9,,182,5
12,76,,5
10,34,193,233
12,144,197,145
14,62,195,25
14,168,184,61
6,55,184,10
16,136,185,356
12,178,192,261
14,60,197,26
5,36,189,2
10,24,195,39
16,66,194,90
6,79,,4
16,55,,13
2,79,185,94
4,,191,18
14,71,,3
,178,181,199
14,167,189,357
13,49,181,4
10,110,183,228
3,60,,2
4,94,185,3
16,41,191,2
15,121,198,10
15,,181,72
5,78,186,39
16,151,181,2
,119,186,3
3,87,186,542
15,49,181,787
5,102,183,4
17,161,185,34
10,27,186,5
5,125,195,42
5,23,187,23
14,144,,6
12,179,186,205
6,87,186,8
5,49,195,182
12,152,,14
5,151,187,72
12,138,193,296
9,,189,91
17,39,184,1
2,156,193,27
18,102,193,107
15,,190,4
5,117,,608
13,115,183,3
5,133,193,308
6,145,,4
12,158,186,8
11,98,195,96
,60,,7
,62,,4
16,66,186,47
18,59,194,164
5,60,,11
4,,192,9
17,,192,62
14,130,192,25
6,52,184,74
4,45,194,17
12,79,190,65
18,28,192,6
5,,198,296
3,164,182,2
16,179,192,31
14,,,74
16,,194,11
2,152,186,673
6,110,183,45
16,63,189,218
10,104,198,85
10,20,196,2
3,65,197,1
9,85,191,4
15,103,192,7
17,30,182,2
16,,,142
16,176,190,416
11,39,,5
7,99,195,3
4,40,189,35
13,115,190,2
18,59,,11
16,166,182,4
8,20,191,2
18,154,185,169
11,82,,9
14,53,185,123
14,135,189,1
7,65,,3
6,138,191,63
14,121,190,2
15,69,190,112
5,43,194,2
10,148,189,13
6,42,193,2
16,118,191,143
3,169,198,216
16,127,197,120
11,47,191,2
3,164,193,324
16,111,197,92
5,158,,40
10,,191,77
3,158,189,9
5,66,,7
12,174,186,310
2,114,189,64
16,39,187,2
17,113,193,201
16,106,184,1
16,58,186,10
14,118,185,56
11,141,181,71
10,112,188,134
14,108,188,187
16,143,,6
4,112,184,251
5,88,193,45
5,69,181,77
18,48,189,12
17,120,185,81
4,67,194,67
11,162,198,233
5,60,185,239
12,42,,7
2,121,197,3
16,58,183,199
16,102,181,739
9,20,190,231
,178,,9
17,163,181,127
4,46,197,59
5,63,186,172
18,60,,259
17,118,184,7
16,141,,6
16,62,194,87
16,166,198,415
17,83,194,468
10,163,187,24
,91,182,15
16,120,184,60
1,65,198,1
16,123,,7
3,41,,2
9,106,196,70
6,37,186,55
11,47,185,4
16,,193,52
3,99,193,11
15,54,197,3
6,104,186,7
16,91,190,93
18,129,197,249
2,54,197,164
,121,186,17
13,161,,3
16,30,185,127
10,60,184,90
14,26,184,13
18,59,186,58
6,67,198,182
5,131,182,698
4,29,184,376
9,26,,2
4,108,189,78
4,179,189,4
4,69,186,1
3,152,190,170
18,36,191,2
7,110,,3
2,118,192,34
6,97,196,15
17,121,182,78
6,63,193,757
2,,186,243
12,62,191,334
10,,183,71
18,93,191,241
12,19,181,50
9,57,,1
14,152,187,10
,69,,3
5,73,181,77
4,179,195,7
13,83,181,121
15,70,192,31
14,25,,2
15,82,192,79
5,161,198,164
5,35,197,4
12,46,193,105
17,68,,3
18,37,184,25
3,,198,314
9,152,188,334
6,150,183,20
10,155,186,122
12,24,,5
8,120,193,23
16,179,187,46
18,78,197,2
17,35,193,114
,83,186,1
12,138,,6
16,119,194,304
16,98,186,317
17,113,192,1
18,,181,427
16,119,198,23
11,,194,7
10,134,192,93
16,165,184,48
7,126,198,46
3,74,184,186
15,121,189,6
10,,192,205
14,80,,7
16,76,,3
9,105,183,161
1,111,192,3
15,115,,1
18,51,186,287
13,93,187,1
15,57,184,7
6,97,189,95
14,28,193,53
16,62,187,48
15,90,193,144
14,120,198,26
16,37,192,1
16,129,194,72
12,145,198,76
14,161,187,84
12,40,185,105
3,65,187,4
16,87,191,44
16,87,,103
10,85,184,98
11,125,195,2
16,54,198,399
5,174,197,3
1,74,190,144
3,50,198,24
12,32,194,50
12,123,182,62
14,97,183,188
17,113,187,75
7,176,193,437
2,117,192,125
17,167,198,3
17,87,192,87
10,172,,3
16,41,186,79
9,154,183,42
3,178,185,7
3,,186,28
6,40,193,37
15,53,189,14
,69,197,6
6,84,186,101
12,44,187,76
4,175,181,92
17,,193,209
6,180,,7
17,25,194,138
18,104,188,4
17,121,185,47
3,46,181,31
12,,,124
7,126,186,5
9,78,193,145
2,138,193,284
11,20,196,53
14,146,191,99
14,102,182,8
14,112,187,84
4,88,,5
6,33,190,54
10,99,197,283
6,136,,2
10,135,192,20
4,69,188,149
4,94,,7
9,147,191,284
14,47,182,191
16,84,198,12
5,94,185,23
6,180,181,14
14,111,,5
4,,,62
13,107,184,22
4,163,,1
14,35,185,23
18,129,184,5
12,133,197,134
10,38,188,18
17,137,183,123
14,121,184,227
3,99,198,4
18,127,197,76
5,102,182,17
11,111,,4
8,137,198,54
10,44,184,97
1,105,190,165
5,,190,168
6,132,,4
5,119,,7
6,59,186,11
16,41,192,147
5,58,189,170
5,91,183,18
2,19,192,1
17,26,181,101
12,44,188,59
14,75,192,14
14,130,196,270
16,39,192,436
16,129,,8
16,176,186,7
8,164,181,245
6,84,189,1
14,,189,4
18,,197,8
5,149,182,88
12,144,181,18
7,107,186,21
17,64,192,2
10,26,194,2
4,96,,8
14,162,,5
11,121,197,41
17,98,192,2
16,115,193,11
6,33,195,2
3,,192,22
5,,187,7
17,24,189,161
2,,,89
12,172,192,103
13,31,,4
14,121,181,6
16,51,184,3
2,67,185,2
4,146,193,30
14,72,195,138
5,120,182,77
8,58,181,1
14,171,188,46
6,139,184,1
14,78,198,1
12,139,192,39
4,107,197,1
5,116,196,58
10,60,,7
17,166,184,39
3,154,185,1
17,121,181,115
18,148,192,62
12,73,181,27
4,64,185,67
7,107,190,9
5,126,183,12
7,134,186,2
,89,,4
11,157,194,12
11,90,,11
8,74,184,12
18,88,197,7
17,133,185,94
16,101,195,5
6,135,189,78
6,143,,67
1,88,,2
14,108,183,51
13,107,195,6
5,37,184,2
18,110,184,85
6,,185,32
16,83,181,81
14,166,184,196
18,177,189,200
17,83,192,79
16,69,188,1
,78,197,116
16,84,197,10
17,58,181,34
16,97,193,30
14,51,187,118
16,62,183,1
16,101,188,4
10,,188,40
16,21,197,60
6,,184,163
5,30,189,54
4,174,186,21
8,145,182,55
12,153,198,135
17,148,182,3
14,87,183,245
7,166,191,3
12,179,,75
6,44,184,3
12,44,184,3
11,122,189,21
16,70,184,2
16,27,198,252
4,55,195,47
18,26,189,198
2,69,197,2
11,117,,114
3,27,191,4
4,88,186,119
8,102,195,59
4,93,197,178
16,102,198,5
16,21,,4
2,98,183,39
16,130,191,2
10,83,183,115
7,112,198,6
14,167,191,1
15,180,181,193
16,52,186,3
13,61,197,48
4,68,192,96
18,139,197,27
13,83,190,55
15,65,198,63
17,163,183,4
15,121,183,11
9,98,183,100
16,63,185,10
6,127,197,94
2,125,,2
18,147,184,5
14,144,183,105
10,91,,2
5,25,195,91
18,,185,17
3,126,185,29
12,68,185,81
14,131,,3
15,125,193,44
3,158,198,14
12,141,,5
11,83,183,2
7,138,182,14
10,20,,13
14,86,186,62
16,126,,11
9,,181,146
3,64,191,39
,151,185,15
10,89,193,90
11,23,,3
18,130,181,8
12,101,190,65
9,30,182,64
,149,193,11
17,98,,4
1,74,192,97
10,52,191,26
18,110,192,1
16,133,191,1
9,106,,3
4,46,189,1
17,64,184,249
14,101,,3
6,163,,2
4,97,185,20
14,78,197,205
16,112,191,12
15,67,,16
18,130,182,9
16,124,190,60
9,106,184,43
16,175,198,5
16,176,192,81
5,58,183,1
18,131,,4
16,,190,89
15,58,,3
16,111,191,2
1,130,192,1
16,23,198,75
6,59,190,6
3,100,198,1
11,90,196,3
7,107,197,110
3,,,65
6,105,190,4
12,126,,3
10,41,195,142
5,59,,6
2,139,182,144
10,81,196,129
12,49,185,70
5,128,185,116
12,166,198,1
11,162,,7
14,32,181,86
9,63,188,18
6,55,187,5
6,,,73
3,40,194,27
,167,192,25
7,100,191,60
6,146,,4
15,49,185,1
9,39,194,118
6,53,,4
16,52,,12
3,116,181,40
3,70,,20
11,,191,12
10,119,186,128
9,73,,7
16,170,185,12
11,138,191,2
18,109,197,89
7,,189,73
10,81,185,58
7,125,197,147
4,58,,5
16,105,182,50
4,148,197,171
11,40,186,11
5,,185,247
14,167,186,4
12,164,198,18
,,185,22
2,107,197,36
5,143,186,2
5,,,110
6,122,193,4
17,92,197,83
6,95,190,21
3,141,,35
4,34,186,1
4,,189,11
12,163,,5
10,178,,4
17,,191,5
3,91,182,6
16,99,181,1
10,109,,287
10,144,185,61
17,100,198,42
,112,,13
12,83,194,6
10,,186,110
12,107,,1
12,147,191,1
8,74,191,13
3,169,187,3
7,138,,42
17,19,191,4
18,,198,11
18,87,186,5
10,145,184,7
12,139,197,11
2,121,184,65
5,153,,188
,148,197,10
15,143,195,36
6,161,198,9
16,39,185,90
14,43,183,55
11,70,190,35
4,179,197,86
6,61,196,201
11,124,,2
,102,190,11
16,149,197,44
6,123,191,25
6,28,196,112
2,119,190,65
16,103,181,18
4,147,181,56
10,107,185,36
,118,192,5
17,96,192,2
3,,195,24
11,90,188,1
3,167,185,41
12,82,,4
3,164,186,173
7,129,193,88
3,40,197,36
14,72,182,40
12,27,186,92
6,108,189,1
4,147,191,52
,102,,17
,107,,7
6,93,191,1
14,95,198,18
13,60,192,1
4,116,187,124
17,68,187,2
11,174,181,19
2,86,185,44
17,30,184,15
10,134,198,4
3,40,196,3
14,93,182,2
15,49,184,6
1,52,182,3
,62,191,2
6,112,,3
12,167,,26
9,35,186,11
4,112,,14
8,120,187,2
14,22,181,43
16,94,185,60
14,123,181,112
10,119,181,16
2,174,198,116
,,195,33
18,49,185,10
1,87,,3
18,51,,12
,138,193,7
9,126,187,58
6,169,198,57
12,19,192,6
17,149,,5
10,33,182,11
11,58,190,31
14,107,,2
12,121,181,51
16,97,,9
11,144,191,3
5,131,193,8
,177,,6
4,34,,4
6,106,184,3
16,135,,3
5,139,189,36
3,93,187,52
7,180,191,86
1,111,183,22
14,,186,20
16,48,186,24
12,51,191,61
6,154,183,21
18,26,186,211
4,43,192,1
13,168,193,41
3,180,187,74
18,86,,6
15,122,184,1
5,131,185,10
5,131,186,11
9,121,185,98
12,26,,3
7,135,190,36
7,59,186,2
5,163,,7
11,117,181,2
11,27,197,12
15,32,192,191
,119,,2
12,133,191,6
6,42,186,37
5,180,191,1
18,,184,12
14,132,193,28
10,55,192,16
10,,,108
14,65,182,1
7,106,184,386
13,70,183,75
10,35,185,2
18,60,195,4
16,179,191,5
6,152,188,1
2,51,,2
16,,188,3
11,173,192,1
5,126,,18
,134,193,3
11,165,184,2
7,163,193,56
2,111,186,80
6,76,187,101
10,140,183,84
6,41,183,68
6,122,187,4
2,88,187,3
5,107,183,11
14,179,183,3
,67,,2
6,130,197,93
,31,193,3
17,172,191,28
17,53,184,7
12,178,198,56
11,141,193,5
2,112,186,1
1,43,,4
16,,184,21
12,,196,7
3,180,,3
5,71,189,131
17,55,,23
16,150,193,48
17,179,187,1
,154,195,1
6,104,181,6
10,,187,7
9,43,,1
14,29,195,5
10,119,191,1
12,165,184,2
6,54,192,16
18,133,187,15
7,,,61
,145,192,2
1,81,185,21
3,164,,7
16,100,198,138
11,132,186,4
11,36,184,28
2,68,189,58
9,,183,38
10,52,,4
1,107,,22
8,93,198,24
12,177,186,21
,139,189,1
16,139,185,2
2,142,,2
10,43,185,40
5,155,186,49
16,39,,13
12,44,,6
11,151,183,43
13,133,192,1
12,78,,2
9,140,183,1
16,139,195,2
10,115,187,78
6,53,191,43
4,152,181,1
7,138,184,26
7,138,189,9
12,161,,3
16,139,182,25
5,127,,8
12,152,181,27
18,49,183,83
15,158,188,1
5,46,181,69
7,44,190,4
3,164,181,120
16,23,193,83
12,104,188,3
16,39,190,3
15,28,,2
14,,183,44
17,31,185,69
6,118,197,42
3,166,192,12
11,158,186,7
6,150,187,52
10,152,192,85
5,95,,4
10,54,185,1
10,167,,5
,140,181,38
5,121,185,61
16,107,197,98
,102,184,6
10,119,184,31
6,153,187,9
14,,193,17
,44,184,11
,26,189,2
15,121,197,6
13,24,196,1
11,173,186,100
9,31,198,1
7,72,182,8
13,107,194,5
5,76,198,115
5,140,,7
3,156,,2
14,61,198,68
1,105,183,3
5,62,189,29
14,178,182,6
14,81,191,78
12,66,,5
14,59,182,2
4,179,193,8
,30,,1
5,104,193,165
7,151,182,83
17,134,187,87
16,28,185,3
3,126,198,99
7,156,184,5
10,126,184,17
16,125,197,10
14,68,189,5
12,153,185,3
14,84,186,115
3,165,186,62
9,37,193,16
5,,194,4
,139,197,1
3,166,181,1
5,68,192,2
1,27,187,61
18,147,185,11
12,139,186,20
6,72,,3
17,68,184,101
16,109,184,24
17,61,181,57
5,,186,44
14,165,,13
12,178,,4
5,,193,19
1,136,186,14
4,,187,54
3,40,191,9
3,158,197,17
4,86,181,38
18,32,,3
13,178,185,2
8,74,186,7
3,53,,1
2,52,188,1
3,87,183,12
12,,185,10
10,159,,3
12,122,191,31
12,,192,14
5,94,,5
5,28,183,116
14,122,184,5
4,33,,3
6,63,195,28
15,19,,3
16,100,196,2
11,166,186,1
6,126,,2
16,164,181,1
7,99,194,3
5,59,183,121
7,132,,2
13,85,184,2
,178,197,7
5,126,185,12
14,166,193,1
16,27,191,14
4,130,,2
14,51,,3
12,36,,2
15,,,49
8,50,,11
15,145,,1
10,,189,27
18,130,185,8
18,62,,8
16,38,189,27
,34,187,2
14,120,197,53
14,102,181,3
,115,186,3
16,62,184,2
18,138,184,5
1,167,188,1
18,47,,1
6,35,189,1
14,,195,68
14,,181,5
8,54,198,37
16,120,185,2
14,178,,19
,117,193,7
2,58,181,103
16,174,183,5
4,43,198,63
5,52,,6
14,77,198,48
12,118,192,3
16,30,,3
15,96,191,1
6,38,184,107
5,43,186,45
4,91,,2
3,167,189,5
16,129,184,10
14,35,181,29
1,145,197,51
,103,183,1
7,96,191,5
3,103,183,12
16,79,189,40
15,133,,5
18,49,188,1
16,37,183,57
16,83,195,1
3,51,195,33
15,54,191,5
18,74,,6
1,155,185,26
5,120,195,2
6,164,193,33
3,39,192,2
10,105,187,14
6,35,191,2
,67,185,18
14,45,198,2
14,139,193,72
3,99,,23
10,164,198,2
12,133,198,48
18,143,,14
10,174,193,1
18,114,183,45
12,46,198,88
10,145,181,4
13,107,,26
7,106,192,2
6,,190,66
8,164,195,2
6,69,198,47
16,176,187,3
18,30,186,35
4,85,184,53
9,123,185,60
16,80,194,26
17,61,193,31
3,67,193,53
14,178,191,6
11,132,194,113
18,26,,10
15,,183,5
18,130,190,9
16,57,191,9
2,85,195,34
15,169,187,42
7,138,197,22
,35,191,20
16,171,192,5
9,163,191,3
10,110,,6
18,,195,12
16,30,192,5
12,68,,8
,151,183,1
5,124,,1
11,170,,2
10,158,,7
4,133,189,49
15,168,,1
10,134,187,3
14,31,185,3
16,54,,7
7,,186,38
18,167,,4
7,52,191,4
17,155,188,75
16,52,185,6
13,99,194,3
6,21,,4
9,149,,57
11,121,181,22
17,131,190,23
12,39,186,4
9,151,195,16
6,159,,3
9,87,183,1
16,56,185,3
5,177,191,3
10,142,191,44
,168,181,4
10,174,184,15
3,150,,1
16,66,198,1
,73,,1
11,155,186,26
5,126,196,3
16,159,,13
,134,195,2
1,120,182,1
16,86,197,22
18,136,,2
16,53,181,39
14,48,186,23
2,19,197,14
7,,183,23
11,23,183,8
9,85,198,5
,77,195,7
11,,184,3
18,43,182,23
1,43,184,20
5,25,197,3
1,83,184,103
15,67,181,5
4,135,,1
6,59,,13
9,29,189,46
16,99,186,9
10,175,,7
5,91,185,8
7,35,182,18
4,126,190,105
10,128,,5
11,117,197,7
7,87,186,3
12,,189,43
12,119,,4
15,79,186,2
7,179,187,2
4,147,197,1
10,171,198,45
7,72,184,11
16,84,191,12
,164,193,7
17,135,190,1
18,36,189,46
10,129,,6
8,69,197,108
15,32,187,1
10,104,188,70
5,63,192,4
13,129,197,2
17,25,,8
16,117,,11
,,182,34
11,27,,21
18,37,186,18
6,90,182,19
17,126,187,1
5,126,187,8
16,101,,61
16,57,190,4
16,43,185,1
,96,186,9
14,171,195,9
15,,195,11
16,161,195,1
16,52,189,3
10,112,,9
16,151,183,48
4,70,191,89
7,138,193,24
16,95,183,57
16,98,197,190
10,159,181,14
5,71,193,1
9,39,191,1
7,72,192,5
10,34,188,21
11,,197,9
5,91,186,24
15,49,186,10
18,,189,4
,111,196,50
14,116,197,52
16,126,197,90
17,19,192,4
5,119,186,88
5,,184,21
7,34,185,1
14,168,,20
13,107,181,8
5,96,181,1
4,,198,7
14,31,187,39
17,40,196,1
,121,184,23
16,40,,6
2,24,,2
7,44,182,7
5,111,197,143
9,,185,10
16,52,194,3
16,46,186,26
14,108,190,4
14,167,190,4
11,135,197,1
,101,185,7
5,77,185,10
10,55,183,4
12,145,188,30
18,109,181,1
18,130,186,12
15,43,188,76
11,70,192,1
15,113,,1
15,54,192,5
2,161,187,3
12,145,187,91
5,66,183,26
3,103,197,30
17,168,195,1
16,42,182,1
17,67,190,15
5,146,197,1
6,102,,2
12,46,187,2
8,119,190,1
18,95,181,87
13,115,192,4
4,121,189,123
10,111,,5
12,47,,3
6,122,,12
14,177,185,3
17,34,191,35
4,36,,5
5,133,184,1
15,152,,3
14,173,,55
14,,197,8
4,94,181,4
1,105,193,1
14,178,183,2
14,167,193,2
,165,184,11
5,146,182,40
17,105,182,1
4,74,,1
5,52,185,3
17,174,183,1
11,43,186,34
17,54,,5
16,103,192,3
5,53,195,14
17,119,,2
9,,,38
10,35,193,89
11,74,195,4
10,92,185,68
10,117,193,3
18,76,,3
16,117,193,7
,33,192,13
,46,185,2
12,19,,2
7,130,,1
,105,187,31
10,140,184,1
18,79,192,53
16,40,184,11
14,135,,2
9,98,185,4
11,39,185,1
,86,,1
3,134,,4
9,,191,11
,36,,1
16,69,191,7
,104,188,12
17,60,190,2
10,174,186,8
13,70,184,2
7,134,183,151
9,147,185,3
5,128,197,1
10,85,190,1
17,76,,3
13,133,,2
4,93,184,2
,79,186,13
17,127,,3
6,88,,3
12,,190,30
4,123,191,1
14,176,190,1
18,55,,7
,45,,1
13,165,197,1
10,33,186,11
6,19,181,3
16,119,183,4
7,57,193,23
6,160,,1
2,113,181,26
12,88,192,1
11,47,195,4
17,143,189,82
13,91,,1
15,155,,3
15,22,194,34
11,84,186,1
11,58,,7
11,,,32
18,93,189,1
17,111,190,41
4,140,183,11
12,148,,7
12,68,184,5
,35,,6
3,180,195,5
2,155,182,1
8,104,189,19
15,57,186,10
9,,187,1
16,69,,5
16,34,192,28
6,73,189,17
3,158,190,8
6,124,198,2
13,39,193,18
8,69,192,1
9,,193,6
6,34,,4
18,148,197,9
18,152,181,42
12,39,192,13
7,89,183,1
8,55,,26
14,48,193,25
3,79,,12
5,43,185,43
9,151,186,1
5,98,,5
5,75,,1
,65,192,4
18,117,193,57
5,91,191,17
3,37,,5
11,111,197,3
5,42,185,129
16,110,,4
18,147,197,3
9,29,,2
5,77,,5
14,65,,9
7,112,183,121
6,67,190,1
16,112,194,2
14,104,191,1
12,58,186,4
11,125,188,41
5,63,187,27
3,70,191,10
12,73,185,1
6,33,184,7
10,29,193,6
16,133,198,2
15,30,,2
5,126,191,4
6,163,198,53
5,35,185,15
18,145,198,18
10,153,,6
12,,188,6
15,32,184,3
12,174,183,2
16,107,189,6
15,121,192,8
,26,183,13
13,107,192,11
18,91,182,4
16,37,197,3
6,122,197,6
10,71,195,104
9,152,185,4
18,76,195,11
6,55,198,8
17,48,,22
12,138,191,12
10,39,,6
1,155,196,28
14,168,196,1
8,148,192,1
11,50,181,61
3,26,183,4
18,62,193,23
5,179,190,45
,20,184,1
16,97,186,1
15,67,197,12
14,33,187,2
1,107,184,15
7,,198,13
17,19,186,5
16,160,190,15
18,162,,5
10,55,,9
18,49,,7
18,120,192,48
,54,,3
6,138,183,31
3,146,193,2
7,148,184,7
,105,186,15
15,124,186,4
18,126,186,2
10,122,191,34
10,54,189,1
16,112,187,2
18,130,198,4
15,,193,6
6,55,189,4
16,42,,57
5,35,196,5
8,,,31
10,145,194,2
13,45,,6
10,33,198,2
14,117,,3
6,33,182,3
10,167,192,2
3,165,184,3
12,103,,2
4,75,,3
14,178,184,5
,,191,23
10,175,184,53
6,139,189,81
4,110,183,3
5,32,192,2
16,84,183,9
10,174,192,6
14,24,192,1
10,34,189,5
4,101,,4
9,27,,2
9,153,,28
16,102,195,1
17,,183,6
16,34,197,1
18,126,,2
7,125,189,3
10,43,182,2
17,64,,8
5,165,,6
7,134,,2
,119,181,6
14,110,,3
8,86,185,2
,107,190,20
7,26,183,4
12,133,186,8
15,121,191,13
3,178,198,2
15,21,184,1
16,148,191,2
15,23,181,1
13,107,191,8
16,24,,6
18,23,183,2
17,70,184,3
12,180,182,45
17,25,188,1
10,179,186,37
8,20,189,3
10,34,190,1
3,107,192,2
4,152,186,3
5,33,,5
6,74,197,39
4,47,196,3
15,121,185,7
9,39,184,1
7,119,184,18
14,177,184,22
1,58,190,2
5,41,192,2
6,52,186,4
14,160,,3
18,114,189,3
3,158,193,17
12,56,187,110
14,115,,3
7,44,186,16
,112,186,9
1,69,,2
5,35,190,1
4,83,194,3
5,25,,5
8,149,197,2
15,67,190,5
14,,184,18
7,132,185,1
15,54,193,5
10,100,185,18
3,,191,22
8,164,197,3
18,135,,4
10,119,,13
11,117,195,9
18,167,198,4
,,190,14
15,49,197,7
4,60,184,1
15,52,185,3
,,184,21
3,61,,2
17,57,198,49
12,26,189,2
9,27,184,54
,176,193,9
10,98,,5
6,76,,7
7,44,185,3
4,109,183,2
7,163,,5
,117,190,35
15,107,189,5
16,83,191,35
3,158,183,21
13,87,191,3
10,158,198,4
16,47,196,3
3,,197,14
5,176,,2
1,21,,2
18,98,,3
6,162,185,40
4,43,184,23
16,57,195,3
10,33,193,9
6,161,190,30
16,,181,14
9,20,193,2
14,49,,2
16,84,185,7
10,85,191,3
10,151,,5
10,41,190,3
3,121,184,44
6,91,,2
7,44,187,6
16,56,186,38
,83,181,5
3,164,185,5
9,175,192,2
5,84,,5
5,,182,17
5,76,,5
16,140,184,6
9,120,,3
1,101,,2
4,88,187,5
17,118,183,2
13,133,186,47
3,83,,3
17,121,184,16
10,161,,2
18,63,185,2
10,175,197,17
3,165,193,1
